booking_id,member_id,class_id,booking_date,status
fc29d022-2a70-4ba8-96e2-9c4322471e3f,M0459,C008,2024-03-22,attended
9babd53f-4232-42a6-8e57-59e086151d31,M0459,C003,2024-03-29,attended
f3917d28-c86f-431f-a79d-28d40340dc5f,M0459,C005,2024-03-25,attended
a0a5e40a-03f1-4249-82c3-531ef839fa1d,M0459,C008,2024-03-23,attended
1a8c050d-348d-4df6-b617-4116266a4b13,M0459,C002,2024-03-26,attended
a64ef6b4-3a77-44cc-9cc8-f6be23836e4c,M0459,C005,2024-03-10,attended
7cd9af4f-368c-4309-9a6b-dd0a4114c95a,M0459,C006,2024-05-01,attended
93188f66-06d6-45e4-87c6-faa0ce9e54b5,M0459,C003,2024-05-01,missed
b96e8c54-1c6d-4188-a342-70835ac4ca6c,M0459,C003,2024-05-16,attended
5d9258e6-dd18-455c-9ce3-3f8eedb877a3,M0460,C001,2022-02-05,attended
36c7187a-cb36-42a7-a0c5-7d133889474d,M0460,C003,2022-02-04,attended
5251e65f-273e-4299-9148-5f549076d271,M0460,C005,2022-01-25,attended
820ab3b0-6ea8-480c-82ae-9e6c8b85bf2b,M0460,C008,2022-03-17,attended
a0f6b2c6-786b-4ff5-b8bc-08ec4ac501c8,M0460,C006,2022-03-13,attended
0c957d81-6b11-48dc-ace7-a091688945b7,M0460,C001,2022-03-24,attended
b33bc968-ec13-43b5-8f0b-96cf7d95b2e9,M0460,C001,2022-02-26,attended
58c1c258-c1a3-4455-b10b-eb565f083766,M0460,C006,2022-03-24,missed
66a61e44-e0fb-408e-baa8-26d3b2177b9f,M0460,C005,2022-03-24,attended
a6319df6-183d-4eed-98fe-8ba30b4b5edd,M0460,C005,2022-03-07,attended
51ba5002-c0a2-46c9-b066-8e4c47d9637f,M0460,C002,2022-04-22,attended
8787553a-b3b5-4a26-af51-1ccbdedc9876,M0460,C002,2022-04-19,attended
d6bf0ad8-66b4-414a-aceb-bfb7033a773f,M0460,C008,2022-05-14,attended
49c1e101-ccf9-469c-8f2d-0ae13a76d671,M0460,C002,2022-05-19,attended
5031ebd5-305a-4b41-b167-83e6068004b0,M0460,C006,2022-04-29,attended
582d65e7-63ca-4bc6-94e2-31c6895a162a,M0460,C007,2022-04-28,missed
e3678667-374d-4df3-b82d-acc308cb6ae8,M0460,C002,2022-05-26,attended
ad108702-64dd-42c7-bb73-570b5021688b,M0460,C005,2022-06-18,attended
7e3f70ab-afd6-45af-988f-9ec4804d6e0c,M0460,C005,2022-06-22,attended
1f0257eb-75da-4bcf-802f-465d0d1711fb,M0460,C002,2022-06-09,cancelled
429831dc-87cb-47b4-839a-802df2f6354a,M0460,C002,2022-06-07,cancelled
a06d8093-3f95-433e-99cd-b978afc9b095,M0460,C007,2022-06-16,missed
5c8886a8-24e8-4317-b35b-48d96e019559,M0460,C005,2022-06-19,attended
4a84f7ba-1cd1-4a27-8b3e-3a056b5dca40,M0460,C002,2022-06-24,attended
07547532-38d9-49b4-becd-219933e95ad8,M0460,C005,2022-06-24,attended
d3115d60-8cfc-4c34-8a45-473e452a08f4,M0460,C006,2022-07-01,attended
87bf0655-d2b5-4461-86a0-211e36997373,M0460,C002,2022-07-15,attended
f7f74c82-9f71-49ec-ad3c-b1fdea3c47cc,M0460,C008,2022-07-02,missed
13bbfe87-d886-42d8-bf6b-933b1f686a8f,M0460,C007,2022-07-14,attended
f5374742-6588-4b66-b901-a7d90e1ac2bb,M0460,C001,2022-08-15,attended
f1538f6b-ed1e-4075-9e26-9bd52fd82ce6,M0460,C001,2022-07-27,attended
6dacbca2-f2f3-45c5-a4f8-4ff4f37a1a3d,M0460,C003,2022-08-21,missed
ccde5012-b4b5-4abe-871c-cc03d316788b,M0460,C006,2022-08-07,attended
60b925d1-b7f7-41f7-bacf-e67db654b106,M0460,C003,2022-08-12,attended
31eba79f-7b4b-4560-96d2-a6f48dea78fc,M0460,C008,2022-07-27,attended
623ef0bb-5238-48a3-b888-4f52fd688348,M0460,C005,2022-08-17,attended
a8069394-5bae-4541-b596-52ce396124f1,M0460,C003,2022-08-16,attended
bfdf2d37-ce52-4d00-b3c0-a74f1a36bb4a,M0460,C008,2022-09-12,attended
873a37de-0d41-4296-a251-13e95e519b0d,M0460,C003,2022-09-14,attended
8d3a4938-4957-4076-9834-8ae960df3673,M0460,C001,2022-10-18,attended
cf8968b7-371c-4a38-a292-b5714180f990,M0460,C008,2022-10-12,attended
4d97db89-7cd8-472d-9966-121e1b1decf4,M0460,C007,2022-09-30,attended
9d3141cb-6856-493d-9186-d3fef478ca14,M0460,C008,2022-09-27,attended
21ef0c10-0753-4b3d-bb47-e0868f3127d9,M0460,C004,2022-10-07,attended
ec25f9ec-3e40-4817-83a5-14b1e4b8d8c7,M0460,C007,2022-11-07,attended
430cf0da-bc74-4440-bc4c-84303e5cfdab,M0460,C003,2022-11-04,cancelled
cf162385-b149-44fa-b243-3bc3c814d29e,M0460,C007,2022-11-14,attended
46a35289-647d-42cd-be82-f0619166eaf1,M0460,C003,2022-11-03,attended
bc922c87-65b2-41eb-9291-6a53fbabeb50,M0460,C004,2022-11-09,missed
93a909d5-4d3b-4e56-952e-ee4905316725,M0460,C004,2022-11-16,attended
11a194e7-f519-4cde-b567-30c54dfc909c,M0460,C001,2022-12-02,attended
da0e8f2f-3151-44fb-a043-77db8d47cc07,M0460,C006,2022-12-09,attended
308c861a-e8e2-4e55-8ab5-05a5eb22cd87,M0460,C001,2022-12-09,cancelled
192371d2-a9da-4424-b776-81d7cf4cbaf8,M0460,C001,2022-12-15,attended
7f7afbb8-c1fa-454b-8b64-08efed38a8b2,M0460,C008,2023-01-01,attended
ae4a982c-a5bb-47d3-88f8-80e624aee5cf,M0460,C002,2022-12-27,attended
acc6b39b-2dca-4932-848d-0a978f597131,M0460,C004,2022-12-23,missed
6c128d10-3f98-4d8e-9ee7-c41c45957022,M0460,C003,2023-01-18,attended
076f2ec1-a7a1-4008-9327-a3da85a7a823,M0460,C004,2022-12-27,attended
130c2e04-7ee6-42a8-8b48-8f1026667013,M0460,C003,2022-12-22,attended
6f1ae799-5d57-4e65-83b5-dc9f5a6cdb8c,M0460,C004,2023-01-10,attended
04a2a076-9289-4e04-a6a8-43066c31eded,M0460,C005,2023-01-23,attended
5ff1b463-0e74-4fad-85c6-a37a91f0c9df,M0460,C004,2023-02-16,cancelled
c6eab0cd-01f1-4958-93c5-7a06ce00fabe,M0460,C005,2023-01-28,attended
9de3dc6b-b37f-4b29-aba7-a77f415c43d5,M0460,C007,2023-02-05,attended
0580641f-c355-48a0-9597-d95617a00693,M0460,C003,2023-02-05,attended
32c3d9c4-b530-45c2-b8da-f9affc81ad7e,M0460,C007,2023-02-06,attended
ff737468-5989-4ccf-a119-cd1005aeaaa2,M0460,C002,2023-02-10,missed
2156838b-80b1-416b-bf74-78d86868985a,M0460,C002,2023-03-19,attended
bed511e4-4609-4dbe-abcf-4e814924ebed,M0460,C005,2023-03-15,attended
bd39005c-d790-4f27-8ecf-002fa7a71f20,M0460,C004,2023-02-26,attended
0dce4d73-c255-4cbe-8781-a4ec54d701b7,M0460,C003,2023-02-26,attended
df00a12d-b69a-4020-9865-fbe84e652cb6,M0460,C004,2023-03-19,missed
08835d1b-15af-4ae4-943b-6430befe7750,M0460,C001,2023-03-03,missed
5c720bfc-fc91-48af-a2c8-df18a823f67b,M0460,C001,2023-02-24,attended
d2af0cb5-6ce1-48ec-b466-4b4c5ea43631,M0460,C003,2023-02-26,cancelled
001b68f6-61c4-4e93-a05e-5889f9e80b8d,M0460,C008,2023-03-30,attended
645cd114-63e2-4439-80c1-94465930120c,M0460,C007,2023-03-25,attended
bc6931cc-4a7d-4ed8-bafe-10f4aa63c955,M0460,C008,2023-04-27,attended
8fe75705-cf74-4378-a1ae-7a87fedbf1c2,M0460,C005,2023-05-10,attended
43926ae8-bc9c-4ec1-99d8-d26538d736e2,M0460,C003,2023-05-17,attended
123e72ef-f2a1-4441-873d-32ca427e74da,M0460,C001,2023-05-13,attended
801f50b1-7d62-44de-8474-29a74052aedf,M0460,C004,2023-05-02,attended
86d4b042-c415-472b-865e-d40961a1f148,M0460,C004,2023-04-24,attended
932ea195-ac57-4f5d-bf41-9c98675027c8,M0460,C006,2023-05-28,missed
c9e22b65-f23d-4576-962a-000e4c701ad5,M0460,C002,2023-06-12,attended
cc1b9bec-0c24-437e-b6e1-9bc6c253cd6b,M0460,C001,2023-06-12,attended
497a000f-41d6-4434-91d5-fc7084fcd797,M0460,C004,2023-06-05,attended
44e72a31-bb9f-4e72-9b34-3bdd75ffb76a,M0460,C001,2023-06-13,attended
3cc278bf-e503-4f22-b944-db2388d85f65,M0460,C008,2023-06-23,missed
a3dc79c9-ee99-400d-a258-c2bcee9b3a3c,M0460,C005,2023-07-02,attended
e768cca4-9cb3-4d7e-9fc4-70126c4ff19e,M0460,C003,2023-06-22,attended
8604f3b1-0f13-480a-a4b2-2125e34f68d1,M0460,C006,2023-07-09,attended
14b9eb1c-1fbe-4f27-a581-c27ed619f254,M0460,C003,2023-07-14,cancelled
4bad5c23-1de9-4700-95cd-9ff157414c71,M0460,C007,2023-07-06,attended
943eac2f-93e8-479d-8ab7-c7a2104deeba,M0460,C004,2023-07-19,attended
7d6b0e70-353f-42a5-9c85-110648c6d97c,M0460,C001,2023-07-24,attended
a730ecac-3a8e-4799-bdf8-bc40431c3903,M0460,C007,2023-08-27,missed
e3385a9f-597a-41b6-a1cc-216a269fae12,M0460,C004,2023-09-07,attended
00d8edcd-a7de-4590-85b4-32e235249c31,M0460,C006,2023-09-02,attended
fba8b9f8-6eb9-4198-ad0a-654e996a1ace,M0460,C003,2023-09-07,attended
83fd60a2-9ff1-457b-845a-b46f945f9f4b,M0460,C002,2023-10-04,missed
0fc8ef67-af89-4575-8821-87b56ad92cb1,M0460,C007,2023-10-08,attended
d3ef899b-fc34-4202-a766-27cdcf1675ee,M0460,C008,2023-10-07,attended
d74be7c1-c06f-4e6e-9831-fdd04db8be31,M0460,C007,2023-10-03,attended
bc40ac45-98e9-46ff-9aac-83a1918d73d8,M0460,C003,2023-09-20,missed
46a2cee0-227f-42a0-87f7-692ac71d8b73,M0460,C008,2023-10-02,attended
14448fca-2292-4bd2-b1a7-683fafd9374d,M0460,C003,2023-09-22,attended
674e9201-4f71-4f6e-8c37-7e0ee04ef993,M0460,C008,2023-10-11,attended
37727979-7ff7-4359-8b0c-23814c06dbe7,M0460,C003,2023-11-09,attended
62161e94-9453-4b99-b110-2ca4265a3acd,M0460,C008,2023-11-03,attended
3c16a79d-712e-4ac9-9ace-c379d7f1abc5,M0460,C008,2023-11-12,attended
b6dcf2fc-abf7-489b-aeec-acacead8cf27,M0460,C008,2023-11-06,attended
b707d614-838d-4771-8f65-ae069d4d4085,M0460,C008,2023-10-27,attended
b2021b25-8e13-4a45-8291-31e53233a2e6,M0460,C004,2023-11-15,attended
b9aa9df8-2750-4dec-9eb9-fa6592a9e0f8,M0460,C006,2023-12-14,attended
d24db747-d607-4188-95b8-3e686ce04721,M0460,C003,2023-12-05,attended
0c56768f-bff1-4f4d-b2d8-2474c1c92ad3,M0460,C008,2023-12-13,attended
53b7a79d-5d42-42a6-a0f6-9ed83f6aea1d,M0460,C002,2023-11-22,attended
e4401ab6-2674-476f-b85e-cb4e6da2b923,M0460,C007,2024-01-07,missed
59e8d59d-1f9e-4afa-9c3a-f1bc5760d534,M0460,C001,2023-12-27,attended
7580713e-11ae-47eb-98a6-5907e8b33a00,M0460,C007,2023-12-30,missed
5d7eca1c-a534-44a4-9ac3-252958830f71,M0460,C001,2024-02-12,attended
9c79ed2d-30af-48df-b491-9490d601ea55,M0460,C002,2024-02-03,attended
d53b9051-71f0-4c1a-b170-45a3cfcc7449,M0460,C005,2024-02-04,attended
9db697c6-aec0-429d-a35a-4a7aa23e9330,M0460,C005,2024-02-09,attended
519c133d-e017-462f-a644-34915bdc3592,M0460,C005,2024-02-04,attended
b4a7bce7-df62-49c4-98c5-82e646d148e1,M0460,C003,2024-02-04,attended
f9b7d3b4-de13-4fc2-baf2-b4c540d78287,M0460,C004,2024-02-12,attended
99a7863b-a0b1-436f-9d07-2028157a7b2b,M0460,C007,2024-01-28,cancelled
c5368fe6-4dcc-4b42-9e9b-0f23524e076b,M0460,C008,2024-03-01,attended
75549b06-3043-4140-bd55-c843541fe4bb,M0460,C002,2024-02-16,attended
e5de982a-c04c-4b90-b1d7-3f89ca2de081,M0460,C006,2024-02-25,cancelled
8bea61b8-e73e-4229-ace2-df517eab2477,M0460,C005,2024-02-24,attended
0f9f81b1-cff9-4ae2-8576-f294d614560f,M0460,C003,2024-02-21,missed
d4ea975f-8968-49c8-974f-3002f5e0ff33,M0460,C004,2024-04-11,attended
89978612-b2d1-4550-b464-6cb94e151a72,M0460,C008,2024-04-11,attended
45b5aada-3040-4625-b3e4-39778008d869,M0460,C004,2024-06-05,attended
368c47dc-a7b3-4470-ab43-9c484732bc4e,M0460,C001,2024-05-14,cancelled
d5957ada-b5fc-45f7-baed-410394c1e832,M0461,C005,2023-03-20,attended
246d4c14-05d3-4f3d-a5cc-ce859eb35247,M0461,C008,2023-04-04,cancelled
b89448ee-36db-44c7-ac9d-7be9f14a4fab,M0461,C001,2023-04-24,cancelled
8f0b7af8-ff78-4cf6-9389-2759767b6c56,M0461,C007,2023-04-20,attended
1a61cea8-4fb5-4417-872e-63564325f7b4,M0461,C003,2023-05-29,attended
e4d5bd55-c4fd-475f-b907-c1c4373e5ca7,M0461,C007,2023-05-18,attended
ff515bc2-854e-4f56-9b4e-7ea27a9771c3,M0461,C001,2023-05-11,attended
bb498d9f-695a-487b-9ecf-5b2720edea06,M0461,C004,2023-05-28,missed
f17a6589-df65-4c3a-b93b-8d36a1e7da6e,M0461,C002,2023-06-25,missed
70bc23aa-0820-4bdc-a052-73d3ecf729ed,M0461,C001,2023-06-15,attended
c4f6e56f-287a-4c81-a432-ce0966b708b4,M0461,C008,2023-06-26,attended
a95387b8-d289-4441-b2cc-e5283f012c89,M0461,C004,2023-06-17,cancelled
b4ba8898-8c0d-40d5-8692-d4f4f2a7e1eb,M0461,C008,2023-07-12,cancelled
d92bf448-1b65-4ce3-b0ea-e37cfddae3bf,M0461,C008,2023-08-01,attended
9d8f79ae-563b-40d8-a71b-89f914a97f8c,M0461,C003,2023-07-17,cancelled
d2eae821-53a6-4c59-b869-894842224717,M0461,C004,2023-07-31,attended
b75c5ec0-e17e-4ac9-ae97-368da53cc5f6,M0461,C005,2023-07-14,attended
3d65eeba-4ff3-4946-9e2e-e661d4ad7a36,M0461,C006,2023-07-12,cancelled
e64a34b1-b0b4-4453-99d2-c4f7a6af50ff,M0461,C004,2023-08-31,cancelled
10418c72-871a-4d77-882e-5dee65a5e013,M0461,C002,2023-08-13,attended
5068a7cd-2e21-4204-9433-3e81af22259f,M0461,C003,2023-10-02,attended
a45cbb8b-0c52-4fc9-8b6f-53aa645014a1,M0461,C008,2023-10-04,attended
965cc5ea-dd2a-430b-a6d3-52cddf4f8492,M0461,C007,2023-10-15,attended
4e3f4520-7783-40af-8ff9-a66aa807d984,M0461,C006,2023-11-04,attended
020ef335-1965-4e6c-a79c-51cfefc7f5ac,M0461,C007,2023-11-01,attended
1fb79ce3-59b6-4600-a1c6-ae1684ed7511,M0461,C005,2023-12-02,attended
4c4db7b8-7732-40a3-830d-90805f489c56,M0461,C004,2023-11-27,attended
6f362f36-c23e-4f1c-9316-7b51aa8a478a,M0461,C003,2023-11-23,attended
76d8e437-a129-40f6-93e1-71d039ede8d4,M0461,C002,2023-11-19,attended
d0ff4191-3396-4606-b8b8-8856bba5d56c,M0461,C005,2023-11-29,attended
f8011f5e-f018-46b5-a7db-b9c1feafa1e0,M0461,C004,2023-12-07,attended
5d846b7c-c59e-4457-ab7d-bb26d4191ac6,M0461,C002,2023-12-11,cancelled
fcbdaed9-82a2-42b2-a5f4-f16fed1d35f9,M0461,C001,2023-12-17,attended
75152a94-3951-4a50-8179-413fc020f1ee,M0461,C001,2023-12-10,attended
3a3743aa-3f31-4ef2-bec0-ff0817feefd2,M0461,C005,2024-01-16,attended
958bb133-b145-4210-adcc-f06fdac30e88,M0461,C008,2024-01-12,attended
fc36c47d-f369-4a36-8aa4-1d0a1f3c0f81,M0461,C005,2024-01-06,missed
c568908c-6240-470b-91d7-0d6d845b8cea,M0461,C001,2024-01-09,attended
7b221881-fc53-4dfe-b595-879cdb319a72,M0461,C008,2024-01-28,missed
c4e710aa-9403-4452-b54e-17cc0ecadf5b,M0461,C001,2024-01-21,attended
733ab5c3-f8cf-4074-b8ad-2cc2e8ae1d57,M0461,C003,2024-01-29,attended
dda6118c-f43d-41c6-869b-d61332b50a8c,M0461,C003,2024-02-11,cancelled
80d2e4e8-9398-4c2b-a47b-c374b4bc7a8e,M0461,C007,2024-02-10,attended
1e886aa6-de02-4d3f-bd0c-e241cee09986,M0461,C004,2024-03-13,attended
52f5db4b-88a2-400d-a499-b414e48c45fa,M0461,C001,2024-03-18,attended
0ee8499f-ebd0-4e4e-b5bd-f54f40fa72d9,M0461,C005,2024-03-11,attended
c40dcdb7-dcef-4625-bee6-27fd8cebc486,M0461,C002,2024-04-07,attended
118cc963-def3-43b1-9a77-918e29248347,M0461,C008,2024-04-09,cancelled
9ad035e6-05e0-4c77-a8a4-17ad9f8f2c83,M0461,C003,2024-05-04,missed
d549add1-3aba-402f-856d-fb0254d8f5c2,M0462,C006,2022-12-31,attended
b3228e1f-5f7a-40f5-827d-fd99efec20a9,M0462,C004,2023-01-07,attended
37c634f2-f29c-4357-9bc2-f106edbc2bef,M0462,C006,2023-01-17,attended
a3727783-1aa0-48ad-aafe-3cf589269538,M0462,C005,2022-12-30,attended
cb5ae14b-46f1-4f1a-bcc8-50bc56e1a235,M0462,C002,2023-01-19,attended
ad26112e-d9c0-4367-a2d0-7e5309c36bcf,M0462,C002,2022-12-27,missed
a5d602d5-80a4-4496-8e81-a8f6624c28aa,M0462,C004,2022-12-22,missed
d10ff1b9-dd51-40d9-9ec0-bbfd9342f53a,M0462,C001,2023-02-02,attended
0d53af66-c956-4500-9a1f-a830acb4aa76,M0462,C004,2023-02-17,attended
9c99ba93-4d25-4b30-854e-1a9efeaed3be,M0462,C001,2023-02-09,missed
09690191-fa7d-4ad7-94f7-b8916a8b6c63,M0462,C007,2023-02-13,attended
1461cad1-c724-4206-b073-ca00185a0a0f,M0462,C007,2023-02-14,missed
dabac691-e362-48da-9273-342c24f0ed8d,M0462,C006,2023-01-24,attended
14c11edb-e3e8-4d9f-895f-4990e5cc1eee,M0462,C007,2023-02-26,attended
85435970-935a-48e0-a94f-f54bdcb3a834,M0462,C008,2023-02-23,attended
c36991d9-1407-4ad5-9195-52683283a2dd,M0462,C001,2023-02-27,missed
87f06d11-19d3-46b2-8ee8-b8934393ec6e,M0462,C001,2023-03-16,attended
939ef986-d33f-4015-b8a4-6038aea89025,M0462,C003,2023-03-07,cancelled
9f55a6b7-5f67-4a0c-955d-c24d87a9f068,M0462,C007,2023-02-28,attended
4a4810fe-7bcf-46c9-9e52-92e0941f13b9,M0462,C002,2023-04-06,attended
d59110b1-ebca-4618-a3e5-c059e7c01f24,M0462,C008,2023-04-13,attended
61b7837c-42c1-48b6-847e-208cd8b387ef,M0462,C001,2023-04-18,attended
90f63cd0-5c54-4722-8e73-e11010e6849d,M0462,C008,2023-03-26,attended
067e88dc-6812-42c0-b95b-99b1fd09ed7c,M0462,C002,2023-04-15,attended
fdb1645b-9e72-4517-9584-fb9eb4e6e0cb,M0462,C008,2023-04-14,attended
f70105f8-8fc1-4c19-9737-9e43dc538b25,M0462,C003,2023-04-01,attended
b7e35d8e-583b-4820-846e-0595492ab2c9,M0462,C007,2023-04-18,cancelled
9ce4ff6c-b53b-44c6-a250-9ba4764f895e,M0462,C003,2023-05-24,attended
d258da13-350a-457a-ba0c-0797d30020bd,M0463,C005,2022-02-14,attended
68ed976b-85e0-46cb-8275-78931c185a21,M0463,C008,2022-02-24,attended
45e71eaa-2c7e-4a24-841e-675ef4c0178c,M0463,C002,2022-02-05,missed
ba01a99c-93bf-4f3b-9c48-57cf326433b6,M0463,C004,2022-02-12,attended
98f6da23-1f8e-4855-a707-4f8f6a90f9c7,M0463,C006,2022-02-02,attended
a86d7d30-d6ad-4493-8aac-eef517e36946,M0463,C004,2022-02-19,attended
a5409495-850e-471b-bdf9-07d6d66b5f1c,M0463,C002,2022-02-03,attended
ed66599f-5bbf-4f87-965e-0b5b15efd5c4,M0463,C003,2022-02-18,attended
333ce298-f73b-4169-a787-d5776752163e,M0463,C006,2022-03-13,attended
7fd40a9a-6514-42ca-aa22-563cd414f88d,M0463,C006,2022-04-02,attended
bd82aa61-b54c-4a4d-b62d-bfd0880166f9,M0463,C006,2022-03-07,attended
89e30fd8-5df9-4c63-8b79-f472859c1318,M0463,C003,2022-03-16,attended
44a4e578-0a34-414d-ac14-665c53d86e5c,M0463,C005,2022-04-15,missed
1c093fd6-4792-4568-a8ca-e57878b9a250,M0463,C003,2022-04-03,attended
f532a4f1-a72b-47d4-ae09-d1b914e4f6d4,M0463,C002,2022-04-08,missed
fd3aa572-cd8c-4bf4-ad20-e1e3f872c36a,M0463,C008,2022-05-04,attended
24cbb6ee-3b95-4ded-86f3-54a1ee6601f5,M0463,C008,2022-05-22,attended
c506e810-0bb3-42b2-8e2b-3a31794d25b9,M0463,C008,2022-05-04,attended
7a183855-d0f6-4dd6-b781-e5a08ba762bc,M0463,C006,2022-05-23,attended
f42a93dd-d5b9-4383-9217-798c95affacb,M0463,C004,2022-05-09,attended
10030143-36ff-4dfd-a547-db2c7a2542a9,M0463,C001,2022-06-24,attended
965f3d93-4321-451d-b7e0-304c528bde9c,M0463,C007,2022-06-10,attended
7f9ddc00-33a7-48a7-b26d-955c95a81294,M0463,C005,2022-06-09,attended
4b23741f-cc30-4e7a-a879-52360ce6e174,M0463,C003,2022-06-13,attended
4ee025fb-378f-453a-aca6-ee61b28efd7c,M0463,C007,2022-06-14,cancelled
db1d7244-e419-4fa4-9f7f-6e901c8e6188,M0463,C003,2022-06-20,attended
f15ae60c-76da-4df7-a51f-e0eb0c6c38a9,M0463,C005,2022-06-17,attended
43583eb5-abad-4a83-a3a0-4e8580299712,M0463,C001,2022-06-21,attended
4d6d6c8f-0329-4e1c-9f92-27e17fa7adac,M0463,C006,2022-07-17,attended
17c22fa6-ce46-445c-90e3-7908c42c0822,M0463,C002,2022-07-15,attended
c408d584-380e-4c82-a4cb-be45db23b65b,M0463,C007,2022-08-15,attended
43ceda4a-5b90-4d91-8594-ba7593cf657d,M0463,C002,2022-08-16,attended
ef36ce60-734c-4694-bfe2-8d9a96352f83,M0463,C006,2022-08-18,attended
d751b8fb-e0ef-4576-8eac-296948e020f0,M0463,C004,2022-08-01,attended
7378d1f3-c7da-4cf5-a6f7-655efcfb7951,M0463,C002,2022-08-30,attended
641d0942-f5fc-4f06-a931-868001a4dd31,M0463,C002,2022-08-09,attended
fb09da7b-e2e5-481f-b81c-2effa744e206,M0463,C005,2022-08-21,attended
926c5614-64f3-4fbe-8360-52d92d116ca5,M0463,C008,2022-09-15,attended
1e3d65f2-839e-4d73-8420-f28516298bc2,M0463,C002,2022-09-11,attended
61c7fa6b-bf5b-4620-87f6-7f0fec44deba,M0463,C001,2022-10-12,attended
3d7023c3-49d1-4ab4-8380-e6fdcefa26ed,M0463,C004,2022-10-14,attended
0cf19e62-d749-4083-8654-145d0be21cb4,M0463,C002,2022-10-21,attended
936f655f-ce32-4b6d-9ff4-255abc42cb49,M0463,C004,2022-10-24,attended
3420801a-5a1e-4817-9003-1f710e73f68e,M0463,C008,2022-10-04,attended
eb29215d-ea28-4640-9810-86e3758af381,M0463,C004,2022-10-03,attended
91396f9b-63e5-40fe-a739-156303deb1db,M0463,C008,2022-11-25,attended
d02b6715-f4ea-4ab6-b950-af186da8e4d0,M0463,C006,2022-11-06,attended
53b02292-de31-4743-b4d3-14da5a5b4627,M0463,C005,2022-11-01,attended
8b0859e5-aba6-4ca5-a596-d6cf22835395,M0463,C007,2022-11-12,missed
bc4af3bc-280e-498d-bc05-89f0af23bb49,M0463,C005,2022-11-13,attended
93bf925e-69b7-437d-9c73-091cde51f33e,M0463,C001,2022-11-28,missed
4cee2ac4-5563-4df9-8dac-35d413dccc1e,M0463,C002,2022-12-28,attended
cf253850-cae5-41d6-98b7-a313bd5886fa,M0463,C005,2022-12-15,attended
f93f9882-f83a-48da-846f-81903179518e,M0463,C001,2022-12-18,attended
180a5028-96a1-4f02-95e5-8379a8f0b41b,M0463,C006,2022-12-13,attended
3eae4463-ab75-42ab-a808-2f79b3f75b1f,M0463,C005,2022-12-28,missed
b4c6bc5c-98df-4a88-b607-6b04b75817ac,M0463,C005,2022-12-02,attended
8fe388b5-ac9f-4bef-8479-c077bc8def9f,M0463,C008,2022-12-20,cancelled
b976b04d-6292-404c-839c-a82f6d18e433,M0463,C004,2023-01-20,attended
42dd76ee-99be-41ef-99bd-59e49e957f10,M0463,C005,2023-01-09,attended
5d407d25-9433-4f6a-bdc7-776b6c0ef94e,M0463,C002,2023-01-16,missed
d234a0db-0af6-4845-884e-612c0618ec96,M0463,C006,2023-01-22,attended
eaeb3fdf-50a7-482a-9592-8fa15afeda24,M0463,C003,2023-01-08,attended
446d8ef9-528d-45f6-aa63-aef350a69d5b,M0463,C005,2023-01-03,attended
711dd6fb-d499-45e6-8599-fcf4189959d5,M0463,C003,2023-02-03,attended
8ce38642-a527-478b-b2e7-d081418bfca2,M0463,C008,2023-02-23,missed
3cf94764-ff5e-4d95-b25a-45c54b0200f4,M0463,C003,2023-02-26,attended
662bce2c-679f-40c8-8052-4504439d805e,M0463,C004,2023-02-07,attended
227da506-2831-4049-95b4-2e9aba216c11,M0463,C002,2023-02-17,attended
7d2ad6c8-cf93-431c-b33e-3a6e14986ec2,M0463,C004,2023-03-10,attended
a8f99944-99c7-4c79-83fd-21620ebbbcaf,M0463,C004,2023-03-04,missed
091c16b4-54ec-4b6f-8a8c-4615074980ab,M0463,C002,2023-03-06,attended
dd0b10c9-ff68-4008-97d0-98621f761988,M0463,C002,2023-04-11,attended
04b8bec8-b171-47e8-bcd1-604f7b2a01a3,M0463,C005,2023-03-30,attended
f8372fbd-0f24-4e33-9c48-e6c2c897c773,M0463,C005,2023-04-10,attended
3055dfc7-00dc-4e96-9f9b-ba0d8f1df866,M0463,C003,2023-04-04,attended
2c4b13c7-8b8b-4687-995d-d801370d281a,M0463,C007,2023-03-29,missed
c8c8ce4d-3201-4c91-9347-91805ec48e8b,M0463,C001,2023-04-23,attended
7eba8e51-d656-456e-a04f-f6082fd5f90d,M0463,C007,2023-04-06,cancelled
a64729e9-cabf-4e1e-8ec4-3ef2e6aaaef8,M0463,C006,2023-05-15,attended
c100516a-3b54-4b45-a6fc-9ee4c5da5725,M0463,C008,2023-05-12,attended
561bbbc9-d2d2-4152-abeb-c7922a16ab63,M0463,C001,2023-05-13,attended
274469d4-12d1-4563-8e22-71f761df9c25,M0463,C002,2023-05-12,attended
e12effe7-795c-4c15-97cb-4f872e35f62f,M0463,C006,2023-05-19,attended
caa0bb97-148d-4439-b27c-f28ea52f3ced,M0463,C005,2023-06-17,attended
1e7fe2e8-0207-4d97-aba2-6f350a2ccfbf,M0463,C003,2023-06-21,missed
c6356dd5-7d57-45e5-b36a-034191b41f5e,M0463,C008,2023-06-06,attended
6c00e7e6-c742-4c7d-b3d6-eb45b5f21fb7,M0463,C006,2023-06-22,attended
3b6d3d50-f924-4f3b-b2af-ae34ae4ecca0,M0463,C007,2023-07-26,attended
4ce7155c-7e26-41c4-8e3b-820febc55f18,M0463,C001,2023-07-11,cancelled
